1,0.0044526,4.832025401
2,0.0110369,4.446176
3,0.0153348,4.380187601
4,0.0182416,4.4443405
5,0.035603899,4.2288351
6,0.0148452,4.671394
7,0.018131201,4.352099299
8,0.0338814,4.170079799
9,0.041216999,4.4046074
10,0.0442694,4.2930625
11,0.047000601,4.3819875
12,0.0424582,4.2312361
13,0.046310601,4.3382392
14,0.062355,4.2783456
15,0.0427394,4.226865901
16,0.066502201,4.422179199
17,0.0682821,4.3061112
18,0.054958499,4.2949756
19,0.0814672,4.3289992
20,0.0756301,4.372382699
21,0.0865414,4.362597701
22,0.0817073,4.464967
23,0.0799481,4.2094601
24,0.1010746,4.1410474
25,0.106582499,4.5643844
26,0.086308301,4.5440478
27,0.098012799,4.248546599
28,0.107533999,4.2209126
29,0.1227679,4.304548399
30,0.1057545,4.2910634
31,0.141596,4.430745499
32,0.1250527,4.525278
33,0.123320301,4.6223241
34,0.1447917,4.787207799
35,0.118091499,4.3235158
36,0.1441393,4.1999337
37,0.1520375,4.220525501
38,0.216557201,4.3697385
39,0.169774799,4.353988301
40,0.1695821,4.3408575
41,0.190487701,4.176666301
42,0.1981124,4.4601505
43,0.177294301,4.2795939
44,0.203306899,4.384512401
45,0.210261101,4.369966901
46,0.1920117,4.279923
47,0.191769101,4.1994289
48,0.2023974,4.141339101
49,0.2006571,4.055025801
50,0.225872199,4.153313199
51,0.2098748,4.309045799
52,0.2648332,4.3069579
53,0.258663599,4.358629801
54,0.260951999,4.360362801
55,0.227442999,4.20246
56,0.2509217,4.3585716
57,0.2143055,4.2986439
58,0.26178,4.3384298
59,0.263997,4.359143999
60,0.300919,4.4661433
61,0.4166363,4.0926889
62,0.425797,4.2714989
63,0.4247036,4.368450599
64,0.425652499,4.2684313
65,0.3800797,4.2853529
66,0.4629307,4.3964351
67,0.4420319,4.249077799
68,0.475167,4.545121001
69,0.4211948,4.3758653
70,0.495877001,4.2186028
71,0.464800901,4.0375352
72,0.513182499,4.521635
73,0.5379515,4.2384367
74,0.5126072,4.604993099
75,0.5002175,4.2432472
76,0.5469751,4.1755295
77,0.527087101,4.2800516
78,0.560885801,4.2164332
79,0.5037486,4.291221901
80,0.733887601,4.2166619
81,0.6295757,4.1188832
82,0.504171799,4.1362116
83,0.5325979,3.958879301
84,0.5687422,4.109868301
85,0.616234,4.104058901
86,0.5867697,4.0135609
87,0.5782586,4.0944347
88,0.5709303,4.164302399
89,0.642945201,4.0384765
90,0.687731201,4.1287354
91,0.7211913,4.0576598
92,0.633523,4.1012996
93,0.5972453,4.0430409
94,0.6100922,4.0693898
95,0.532840699,4.148829199
96,0.5722602,4.0943782
97,0.589792699,4.136820899
98,0.657672799,4.037029
99,0.615718399,4.079597399
100,0.6896876,4.0871033
101,0.6254046,4.0299041
102,0.6648336,4.0998617
103,0.7633439,4.0790023
104,0.690475099,4.1781381
105,0.673187401,4.272597201
106,0.751706499,4.37769
107,0.8049146,4.3383683
108,0.7621324,4.5802059
109,0.7333881,4.3972128
110,0.735005,4.4400858
111,0.803443899,4.351199501
112,0.701995599,4.357841401
113,0.754137299,4.4241936
114,0.8332227,4.4348159
115,0.7795942,4.1912078
116,0.774881201,4.364342
117,0.8300733,4.312182899
118,0.7795341,4.2839717
119,0.8595524,4.279542799
120,0.8665887,4.6875223
121,0.897040799,4.310786601
122,0.8483683,4.5386464
123,0.817053301,4.5220187
124,0.7618772,4.4144211
125,0.8833203,4.502339
126,0.868648801,4.424790399
127,0.8649673,4.303372201
128,0.874308299,4.4907351
129,0.9757786,4.4054327
130,0.884374299,4.361854201
131,1.0234156,4.24671
132,0.975941101,4.2449373
133,1.075668099,4.3514267
134,0.941116701,4.1886969
135,0.9471097,4.165330701
136,0.9164712,4.457073701
137,1.118710799,3.9780594
138,1.1093948,4.2931656
139,1.2324983,4.171920101
140,0.9365403,4.337647801
141,0.937936,4.5050061
142,0.996204401,4.3554535
143,1.0319401,4.182249
144,0.952012899,4.2572535
145,1.0232513,4.1718838
146,1.0813728,4.1567256
147,1.1694714,4.322897
148,1.008352501,4.414485099
149,1.1031441,4.172412899
150,1.1902763,4.1418513
151,1.0238671,4.1613758
152,1.0333938,4.177876899
153,1.0960439,4.3735803
154,1.0360654,4.211096201
155,1.0747344,4.311624099
156,1.0685468,4.266796
157,1.052985701,3.988897599
158,1.1650866,4.0075152
159,1.0282756,4.166698
160,1.266360699,4.0697644
161,1.1073049,4.3633303
162,1.2075973,4.3357242
163,1.159093,4.2579577
164,1.1690938,4.321260501
165,1.2617058,4.2244728
166,1.2500773,4.3131307
167,1.1312314,4.272887
168,1.1649949,4.209368199
169,1.2053113,4.3974961
170,1.1019753,4.3253267
171,1.3270423,4.3703312
172,1.2952043,4.267386601
173,1.1280376,4.178279501
174,1.1837295,4.239332701
175,1.265303,4.209617799
176,1.2726334,4.203863301
177,1.248413,4.3223893
178,1.304963399,4.302874999
179,1.193674901,4.2690794
180,1.2029792,4.3254499
181,1.2110576,4.241799
182,1.3061245,4.3899016
183,1.2509864,4.1397027
184,1.220442099,4.1974754
185,1.2492963,4.3027781
186,1.3326196,4.441816
187,1.3226702,4.331742399
188,1.432472,4.1939294
189,1.226062101,4.1811257
190,1.3673071,3.886659201
191,1.3585372,1.9076615
192,1.2891002,2.0362713
193,1.373483001,1.8354523
194,1.335969199,1.83471
195,1.3553762,1.8230548
196,1.3409659,1.8111583
197,1.4062796,1.8303593
198,1.4947776,1.7953813
199,1.3832009,1.844776701
200,1.506248799,1.796742501
201,1.4318147,1.786360999
202,1.4471156,1.8402492
203,1.343577001,1.835503499
204,1.3627978,1.8231558
205,1.4161568,1.8460658
206,1.3583999,1.7997648
207,1.3951718,1.7843256
208,1.578521101,1.7852125
209,1.394661,1.758355
210,1.5401779,1.7973234
211,1.5167717,1.7997536
